sep=;
"Time";"measurement.Radon";"measurement.Pressure"
"2020-05-18T22:50:00+01:00";515.0027499999999;101.8860499999983
"2020-05-18T23:00:00+01:00";508.9717499999999;101.8888999999983
"2020-05-18T23:10:00+01:00";510.41974999999985;101.89074999999829
"2020-05-18T23:20:00+01:00";514.8407499999998;101.8925249999983
"2020-05-18T23:30:00+01:00";523.4612499999998;101.89352499999829
"2020-05-18T23:40:00+01:00";532.0822499999998;101.8940999999983
"2020-05-18T23:50:00+01:00";536.8917499999999;101.89467499999829
"2020-05-19T00:00:00+01:00";536.7622499999999;101.89499999999829
"2020-05-19T00:10:00+01:00";533.6172499999999;101.89484999999829
"2020-05-19T00:20:00+01:00";529.9547499999999;101.89494999999829
"2020-05-19T00:30:00+01:00";522.8507499999998;101.89459999999829
"2020-05-19T00:40:00+01:00";512.7222499999999;101.89394999999828
"2020-05-19T00:50:00+01:00";498.7359999999999;101.89287499999828
"2020-05-19T01:00:00+01:00";479.9677499999998;101.89109999999829
"2020-05-19T01:10:00+01:00";457.65724999999986;101.88872499999829
"2020-05-19T01:20:00+01:00";432.9787499999999;101.88624999999828
"2020-05-19T01:30:00+01:00";407.6799999999999;101.88327499999829
"2020-05-19T01:40:00+01:00";382.9737499999999;101.87969999999828
"2020-05-19T01:50:00+01:00";360.2284999999998;101.87594999999828
"2020-05-19T02:00:00+01:00";338.59274999999985;101.87167499999829
"2020-05-19T02:10:00+01:00";317.6784999999999;101.8663999999983
"2020-05-19T02:20:00+01:00";297.4764999999999;101.86109999999829
"2020-05-19T02:30:00+01:00";277.60799999999983;101.85634999999829
"2020-05-19T02:40:00+01:00";257.73949999999985;101.8514499999983
"2020-05-19T02:50:00+01:00";237.38949999999986;101.84687499999829
"2020-05-19T03:00:00+01:00";219.90749999999986;101.84217499999829
"2020-05-19T03:10:00+01:00";206.06949999999983;101.8370499999983
"2020-05-19T03:20:00+01:00";195.92149999999984;101.83159999999829
"2020-05-19T03:30:00+01:00";188.48449999999985;101.82612499999829
"2020-05-19T03:40:00+01:00";183.48899999999986;101.8204249999983
"2020-05-19T03:50:00+01:00";180.62149999999986;101.8148499999983
"2020-05-19T04:00:00+01:00";178.40099999999984;101.8089749999983
"2020-05-19T04:10:00+01:00";177.75399999999985;101.8027249999983
"2020-05-19T04:20:00+01:00";179.07624999999982;101.7965999999983
"2020-05-19T04:30:00+01:00";181.46274999999983;101.79069999999831
"2020-05-19T04:40:00+01:00";183.95099999999982;101.7847499999983
"2020-05-19T04:50:00+01:00";186.75374999999983;101.77902499999831
"2020-05-19T05:00:00+01:00";189.66749999999985;101.7730499999983
"2020-05-19T05:10:00+01:00";191.31399999999982;101.76737499999831
"2020-05-19T05:20:00+01:00";191.89649999999983;101.7618499999983
"2020-05-19T05:30:00+01:00";192.73774999999983;101.7571999999983
"2020-05-19T05:40:00+01:00";193.7917499999998;101.7531499999983
"2020-05-19T05:50:00+01:00";194.42074999999983;101.7494249999983
"2020-05-19T06:00:00+01:00";195.69724999999983;101.74599999999829
"2020-05-19T06:10:00+01:00";198.32424999999984;101.74312499999829
"2020-05-19T06:20:00+01:00";201.9132499999998;101.7405999999983
"2020-05-19T06:30:00+01:00";206.6492499999998;101.7387749999983
"2020-05-19T06:40:00+01:00";210.7842499999998;101.73727499999829
"2020-05-19T06:50:00+01:00";215.2237499999998;101.73612499999828
"2020-05-19T07:00:00+01:00";219.36824999999982;101.73532499999828
"2020-05-19T07:10:00+01:00";222.9752499999998;101.73517499999828
"2020-05-19T07:20:00+01:00";227.1012499999998;101.73569999999827
"2020-05-19T07:30:00+01:00";230.19024999999982;101.73674999999827
"2020-05-19T07:40:00+01:00";232.42874999999987;101.73767499999826
"2020-05-19T07:50:00+01:00";236.59999999999985;101.73907499999827
"2020-05-19T08:00:00+01:00";243.7219999999999;101.74042499999827
"2020-05-19T08:10:00+01:00";253.2767499999999;101.74217499999826
"2020-05-19T08:20:00+01:00";266.2819999999999;101.74424999999826
"2020-05-19T08:30:00+01:00";283.19124999999997;101.74632499999827
"2020-05-19T08:40:00+01:00";303.03274999999996;101.74842499999826
"2020-05-19T08:50:00+01:00";324.66824999999994;101.75004999999825
"2020-05-19T09:00:00+01:00";347.22874999999993;101.75169999999825
"2020-05-19T09:10:00+01:00";370.72324999999995;101.75282499999825
"2020-05-19T09:20:00+01:00";395.21725;101.75389999999825
"2020-05-19T09:30:00+01:00";422.00525;101.75467499999826
"2020-05-19T09:40:00+01:00";452.67775;101.75522499999826
"2020-05-19T09:50:00+01:00";488.63674999999995;101.75504999999826
"2020-05-19T10:00:00+01:00";528.93025;101.75449999999827
"2020-05-19T10:10:00+01:00";577.32525;101.75337499999827
"2020-05-19T10:20:00+01:00";628.25575;101.75199999999828
"2020-05-19T10:30:00+01:00";680.42025;101.74999999999828
"2020-05-19T10:40:00+01:00";728.77925;101.74729999999829
"2020-05-19T10:50:00+01:00";775.0112500000001;101.7443999999983
"2020-05-19T11:00:00+01:00";825.5167500000001;101.74154999999828
"2020-05-19T11:10:00+01:00";872.3222500000002;101.7371499999983
"2020-05-19T11:20:00+01:00";910.6450000000001;101.7328999999983
"2020-05-19T11:30:00+01:00";943.8522500000001;101.7276999999983
"2020-05-19T11:40:00+01:00";974.2107500000002;101.7217999999983
"2020-05-19T11:50:00+01:00";1002.0717500000003;101.71572499999829
"2020-05-19T12:00:00+01:00";1025.4467500000003;101.7101749999983
"2020-05-19T12:10:00+01:00";1045.0665000000004;101.7044999999983
"2020-05-19T12:20:00+01:00";1065.5462500000003;101.6984499999983
"2020-05-19T12:30:00+01:00";1087.2282500000006;101.6924999999983
"2020-05-19T12:40:00+01:00";1110.9822500000005;101.6867499999983
"2020-05-19T12:50:00+01:00";1132.5537500000005;101.6800249999983
"2020-05-19T13:00:00+01:00";1144.9302500000006;101.67314999999829
"2020-05-19T13:10:00+01:00";1151.6877500000005;101.66679999999829
"2020-05-19T13:20:00+01:00";1150.6882500000006;101.6608499999983
"2020-05-19T13:30:00+01:00";1138.6087500000006;101.65412499999829
"2020-05-19T13:40:00+01:00";1119.7752500000006;101.64709999999829
"2020-05-19T13:50:00+01:00";1096.3042500000006;101.6400249999983
"2020-05-19T14:00:00+01:00";1075.8982500000004;101.63304999999829
"2020-05-19T14:10:00+01:00";1062.5642500000004;101.6261749999983
"2020-05-19T14:20:00+01:00";1050.6497500000003;101.6191499999983
"2020-05-19T14:30:00+01:00";1044.5632500000004;101.6128249999983
"2020-05-19T14:40:00+01:00";1048.5320000000004;101.6065499999983
"2020-05-19T14:50:00+01:00";1054.8690000000001;101.60014999999831
"2020-05-19T15:00:00+01:00";1060.6690000000003;101.5941749999983
"2020-05-19T15:10:00+01:00";1064.221;101.5880999999983
"2020-05-19T15:20:00+01:00";1064.85;101.58089999999831
"2020-05-19T15:30:00+01:00";1062.79675;101.57417499999829
"2020-05-19T15:40:00+01:00";1057.164;101.56702499999831
"2020-05-19T15:50:00+01:00";1050.5044999999998;101.5594749999983
"2020-05-19T16:00:00+01:00";1041.4759999999999;101.5518999999983
"2020-05-19T16:10:00+01:00";1031.9294999999997;101.5444749999983
"2020-05-19T16:20:00+01:00";1026.3984999999998;101.5376999999983
"2020-05-19T16:30:00+01:00";1019.8864999999998;101.5301499999983
"2020-05-19T16:40:00+01:00";1020.2569999999998;101.5226749999983
"2020-05-19T16:50:00+01:00";1019.8874999999998;101.51529999999829
"2020-05-19T17:00:00+01:00";1020.2574999999997;101.50837499999831
